Channel_name,Video_title,Views_x,Likes,Comments,Published_Date,Subscribes,Views_y,Total_videos,Description
National Geographic,JFK: One Day In America | Official Trailer | National Geographic,3905849,3655,477,2023-09-21T22:10:51Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,"In rare footage, humpback whales attempt to disrupt a killer whale hunt in Antarctica",2100840,6026,430,2023-09-07T15:00:11Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,A school of hippos gives an aggressive warning sign | Primal Survivor: Extreme African Safari,58873,919,41,2023-09-09T15:00:27Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Honey hunting in the dead of night | Primal Survivor: Extreme African Survivor,45920,616,35,2023-09-16T15:00:24Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Caught in a mangrove rip tide | Primal Survivor: Extreme African Safari,31248,775,36,2023-09-12T15:00:14Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Hitching a ride with the Gabra tribe's camel train | Primal Survivor: Extreme African Safari,45683,747,41,2023-09-30T15:00:35Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Gordon Ramsay: Uncharted | Holy Mexico: Exploring Oaxaca's Famous Cuisine (Full Episode),855370,17686,921,2023-09-28T15:00:45Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Harvesting microgreens with Chef Mory | Farm Dreams,33696,600,23,2023-09-19T15:00:25Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
National Geographic,Touring a unique terraced backyard farm | Farm Dreams,24454,561,18,2023-09-26T15:00:37Z,22200000,5740392874,10237,"Inspiring people to care about the planet! National Geographic is the world's premium destination for science, exploration, and adventure. 

Welcome to the National Geographic community, where we bring our stories, images and video to the world in real-time, inviting followers along on our ongoing 135-year journey. Our yellow border is a portal to the world, showcasing all of the wonder and beauty that it has to offer. This page allows our fans to join us while promoting an enriching and supportive climate for our community. Therefore, we do not tolerate words of hate, harassment or disparagement. We reserve the right to remove any posting or other material that we find off-topic, inappropriate or objectionable.
"
AdventureArchives,Adventure Archives Backpacking Gear UPDATED 2023!,27184,1173,61,2023-09-25T17:41:53Z,200000,26262796,296,"Like our videos?  Support the episodes at Patreon!  https://www.patreon.com/adventure?ty=h

Adventure Archives is a Youtube channel about camping, hiking, and bushcraft through the backcountry.  Join us as we explore the wilderness and share our thoughts and the beautiful scenery of nature.

NOTE: Our videos are not for commercial sale or use.

FAQ:
Cameras? Sony A7s iii (20mm f1.8, 55mm f1.8, 24-105mm f4) Panasonic GH5 (12-35mm f2.8, 100-300mm, 8-18mm f2.8)
Editing software? Adobe Premiere CC
Where are you from? Andrew, Bryan, and Thomas, Ohio. Robby, Indiana.
How do you know each other? Andrew and Bryan are brothers, Robby is their cousin, Thomas was their neighbor."
AdventureArchives,The Emerald Lakes of Rocky Mountain National Park | Bear Lake to Dream Lake,63317,2212,155,2023-09-14T11:32:16Z,200000,26262796,296,"Like our videos?  Support the episodes at Patreon!  https://www.patreon.com/adventure?ty=h

Adventure Archives is a Youtube channel about camping, hiking, and bushcraft through the backcountry.  Join us as we explore the wilderness and share our thoughts and the beautiful scenery of nature.

NOTE: Our videos are not for commercial sale or use.

FAQ:
Cameras? Sony A7s iii (20mm f1.8, 55mm f1.8, 24-105mm f4) Panasonic GH5 (12-35mm f2.8, 100-300mm, 8-18mm f2.8)
Editing software? Adobe Premiere CC
Where are you from? Andrew, Bryan, and Thomas, Ohio. Robby, Indiana.
How do you know each other? Andrew and Bryan are brothers, Robby is their cousin, Thomas was their neighbor."
Lâm Vlog,Người Cuối Cùng Ngừng ĂN KHUYA 12 GIỜ ĐÊM Sẽ Thắng 10 Triệu | Tập 8: Ăn Hết Menu Buffet Hải Sản,3594991,95193,1720,2023-09-30T11:30:18Z,9940000,3728495471,617,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh của mình chuyên làm các video mang tính giải trí như: Trò chơi, du lịch, review, ăn uống, chế tạo, trải nghiệm, thử nghiệm, thử thách.

→ Đăng ký kênh để ủng hộ mình làm thêm nhiều video nhé: https://goo.gl/M1x1oB (Miễn phí)

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)"
Lâm Vlog,25h Trên Du Thuyền 0 SAO vs 6 SAO | Du Thuyền 100k vs 100 triệu Trên Vịnh Hạ Long,2999353,85456,1803,2023-09-01T11:43:16Z,9940000,3728495471,617,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh của mình chuyên làm các video mang tính giải trí như: Trò chơi, du lịch, review, ăn uống, chế tạo, trải nghiệm, thử nghiệm, thử thách.

→ Đăng ký kênh để ủng hộ mình làm thêm nhiều video nhé: https://goo.gl/M1x1oB (Miễn phí)

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)"
Lâm Vlog,Thử Thách Cắm Trại Đấu Giá Với Khách Mời - Tập 2: Cắm Trại Theo Chip Poker,3565235,74751,2052,2023-09-28T10:00:08Z,9940000,3728495471,617,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh của mình chuyên làm các video mang tính giải trí như: Trò chơi, du lịch, review, ăn uống, chế tạo, trải nghiệm, thử nghiệm, thử thách.

→ Đăng ký kênh để ủng hộ mình làm thêm nhiều video nhé: https://goo.gl/M1x1oB (Miễn phí)

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)"
Lâm Vlog,Thử Thách Đi Tìm Kho Báu - Tập 2: Thợ Săn Kho Báu One Piece,2882720,67523,2080,2023-09-19T11:30:14Z,9940000,3728495471,617,"→ Liên hệ Quảng Cáo: ChauNguyen@LamVlog.com (Mrs. Châu)

————————————————————————————————————————————————————————————

Kênh của mình chuyên làm các video mang tính giải trí như: Trò chơi, du lịch, review, ăn uống, chế tạo, trải nghiệm, thử nghiệm, thử thách.

→ Đăng ký kênh để ủng hộ mình làm thêm nhiều video nhé: https://goo.gl/M1x1oB (Miễn phí)

→ Facebook: https://www.facebook.com/vuhuy1990

→ Page Facebook: https://www.facebook.com/LamVlog

→ Tiktok: https://www.tiktok.com/@lamvlog

→ Liên hệ Quảng Cáo:  ChauNguyen@LamVlog.com (Mrs. Châu)"
